Heart Rate,Respiration Rate,BP-Systolic,BP-Diastolic,Pulse Pressure,Oxygen Saturation,Label
66.60782476777362,15.33227521832544,122.88864215852125,74.82121639548248,48.06742576303877,101.87889843444107,0.0
71.90787624148786,10.954093648043768,126.08776660307232,69.72494131649256,56.36282528657976,97.86280560753119,0.0
78.31263431403563,17.434113445576852,127.41134320014802,70.58434388172564,56.82699931842238,98.84398416205022,0.0
84.75545127122359,11.681175607603517,93.71409791173069,88.5516635169439,5.162434394786786,98.00408702045662,0.0
70.2082576215471,16.419464075554632,119.50411959929467,77.55414016636529,41.94997943292938,97.72062765540248,0.0
73.14341023336183,16.715496777019162,109.70391800430441,82.23750722362873,27.466410780675687,98.55680891987572,0.0
63.93665025993972,18.656731245085133,107.52575754009564,76.20753083362195,31.318226706473695,95.62822885241296,0.0
63.037933759193294,21.345054359400557,120.60414632208705,79.96010859723962,40.64403772484742,94.0576939616527,0.0
115.04866079160158,19.123889428140288,116.14586520868566,91.59862037365474,19.358018303894866,91.99784682890393,1.0
88.56240028570824,15.842578431810852,97.48891394127679,77.0356491574946,20.45326478378219,96.23914472615346,0.0
74.27989878419666,15.170994114867348,121.33572744081717,83.85724727331744,37.478480167499725,99.09500735597328,0.0
85.03532897892023,17.301249057882888,119.87786017510898,76.25204363075416,43.62581654435482,98.8675803174233,0.0
78.61636025047635,16.647006312800855,116.3673265587151,93.28118857774164,23.08613798097346,98.0269600393934,0.0
68.54880245394875,14.94236127179014,106.20086595276864,82.6842525824995,23.51661337026914,100.96314958110877,0.0
118.88815406374468,34.426184452351286,146.7969018998952,71.46061611331145,56.554621927738765,93.18133518227165,1.0
90.38036566465969,12.650647434447858,121.80302892060476,73.58760232813614,48.21542659246862,95.0836983141082,0.0
74.64173960890048,18.963584747219528,115.85304515047454,78.17662079592534,37.6764243545492,97.55271151669118,0.0
90.64643655814007,17.377612544798588,103.22678958730228,75.3559746856963,27.870814901605982,100.34193553371001,0.0
48.80254895910255,18.753304593385412,110.74751654270493,80.49498735177734,30.25252919092759,94.23149065407891,0.0
83.21902504375224,15.068811590573459,123.37833677524443,81.37613363867099,42.00220313657344,97.81192734590005,0.0
75.87047068238171,14.029493593916708,128.27191222801787,64.12330411360828,64.14860811440958,99.1509240691179,0.0
72.00992649534132,12.765054800112317,111.73463396623671,85.24862035773195,26.486013608504763,103.30448466905557,0.0
75.91760776535503,17.076752751221978,112.50327032191737,71.02546027611164,41.477810045805725,100.41651527385521,0.0
55.124310853991076,12.880620326415297,113.38310891974939,70.23276395308194,43.15034496666745,98.26523276672897,0.0
72.80328112162488,21.54598920689965,117.74893008910972,70.20702085835568,47.541909230754044,99.0415184526939,0.0
78.57112571511746,12.077072256719678,109.18932699939977,81.46861124792467,27.720715751475097,94.20460927943014,0.0
89.77894044741517,16.820980357637506,86.05814942428417,72.86345841481771,13.194691009466453,95.90055562818807,0.0
168.3512864000913,36.02348689180313,187.1517589938665,102.77779867638743,57.236103171172616,92.32216813861601,2.0
108.99964578311338,26.107449829795478,156.72108097245692,76.98300130992982,61.338562731173795,92.01512663574346,1.0
160.45217237576009,25.652826828271323,135.72386456569973,87.79239194133476,48.233534675269894,93.71514356004077,2.0
84.15402117702074,13.094549059114314,104.33346631081226,68.26268988838811,36.070776422424146,98.06822930735473,0.0
78.28751109659684,11.854692434296888,113.62899477609778,65.0833316107752,48.54566316532258,97.98981820483696,0.0
69.70239796232961,18.31015032675276,113.12496116271227,72.84664535603287,40.2783158066794,98.2058612969576,0.0
80.13267433113356,20.518441722324837,124.9551857716296,80.31354616218874,44.64163960944086,95.88792963147039,0.0
75.9707754934804,14.683450028565485,115.54639441645038,79.43100720746581,36.11538720898457,97.54214605531014,0.0
189.87367314402147,35.4105372142124,134.76054435777786,108.09978767341907,22.019767715915492,83.26422346324424,2.0
67.97946906122648,8.625491708352945,101.81590549441951,83.27180653837297,18.54409895604654,96.76080708652351,0.0
184.5025200032037,34.93471893010366,174.7787001507146,105.09291277116768,52.88511556754375,91.33312824360628,2.0
71.07891846867842,15.65902947250288,120.9951124116425,75.1525712060297,45.84254120561279,97.63849537900488,0.0
60.364850518678814,20.797369722510204,125.60559878091819,74.73955124622866,50.86604753468953,99.19167895056161,0.0
77.96120277064576,18.019401076698905,105.31813249278906,57.791578538224904,47.52655395456416,98.2305891082251,0.0
118.87045416377768,26.23549914701208,148.99422122250198,80.62031200055526,68.12244529056125,92.42098652821777,1.0
75.05113456642461,14.799641016096608,97.56305492942764,73.6617065827911,23.90134834663654,95.98286258678316,0.0
72.65412866624852,14.25050284823213,122.0960102140148,73.61682851887353,48.479181695141264,97.19988869518129,0.0
60.84629257949586,20.21694279252389,95.90417232803098,79.09860043364134,16.805571894389644,98.36635689196105,0.0
70.79354677234642,16.602215622275168,107.09668618301532,78.70913303628679,28.387553146728536,99.16030688824851,0.0
71.57285483473231,9.692197924236934,130.6102293044796,60.834459983202116,69.77576932127747,98.24467372911457,0.0
66.9772273077838,13.979381056308272,123.3136425447599,79.14877387566024,44.16486866909966,99.29896063589142,0.0
73.3871428833399,13.425351904685119,109.53779584512819,76.42869765163012,33.10909819349807,94.9596597948806,0.0
125.24767206617129,18.59183669346992,129.12540246682602,98.7576520593255,29.824644118626082,96.03227761028852,1.0
93.8618590121053,17.688731980855255,116.00622110835442,83.53492470113271,32.471296407221715,95.7434873185961,0.0
76.74577812831839,15.677665354617252,120.14140990760723,73.85693621769623,46.284473689910996,99.96700923431604,0.0
77.57550390722764,15.769403778989014,127.51579382682696,84.96470589584064,42.55108793098633,99.00481168682569,0.0
74.25554084233833,19.94041948397571,110.43765995391506,67.88479636885563,42.55286358505943,94.25962087571007,0.0
55.812287847009586,13.910616730639935,98.88214936512799,67.43409503702225,31.44805432810574,99.47392564836986,0.0
74.73486124550783,21.59259857766205,116.5696862704876,78.43017752108433,38.13950874940326,99.99019467966582,0.0
164.21637599081018,36.73126722659222,155.15857119166762,88.72311982324779,38.3758319873575,94.49638442814833,2.0
99.63242112485287,16.267594589837714,101.99366295251552,77.09306051695175,24.90060243556377,96.46280343178796,0.0
73.07639035218878,15.1563892137917,117.97668915312795,90.94385695875593,27.03283219437202,98.35882168414105,0.0
78.01547342333612,16.370257400502883,112.8688624590721,78.14796058803181,34.7209018710403,99.38889876609741,0.0
155.56405326544905,31.24406364044176,162.06037897100313,107.72661919326268,41.367765753784994,89.45482240306465,2.0
63.31321962380468,17.30150572026663,106.0555579981282,68.04623697078522,38.00932102734298,98.81904152372594,0.0
130.25803743162905,27.070721209680812,205.79693819592683,115.55150375555125,58.46694375624976,84.19987015599669,2.0
126.21587219235494,28.590088906564112,121.53895601667939,87.79404393042081,27.40939095463831,94.16491285300728,1.0
82.91031947043047,23.509515372717132,106.72268610303416,83.53496197286557,23.18772413016859,99.98763993362903,0.0
161.976004199114,29.0145783664764,175.48197629923374,118.98050342752504,40.15436174561262,84.63195853694886,2.0
89.02794310936099,18.09763731601596,132.41818414959715,78.21169999364295,54.2064841559542,96.43289039191788,0.0
98.00211749155699,16.775827475679975,147.1172269258858,102.6115395203114,36.43627550373627,91.30255629821444,1.0
80.8685709380027,15.16116184028597,125.77192504267789,86.21213050584288,39.559794536835014,100.72963543066443,0.0
96.90455625809979,15.61840184805267,129.17077033343145,78.43052710081426,50.74024323261719,99.90135676983685,0.0
65.09463674869312,17.4184452097835,151.02832135810874,76.36085182925875,74.66746952884999,97.95992043455995,0.0
170.26519585230417,31.8733960438079,193.574955438043,112.33987595525656,52.56495506760894,82.49189693033401,2.0
167.25829768152602,35.1865844645605,183.44178421623877,107.3652811194323,59.24556638471408,87.28736716469732,2.0
69.965243458838,12.550775633896322,125.12635254401941,72.75395353585542,52.372399008163995,97.83119779124381,0.0
59.493365689338674,16.97303713358477,124.96032503307526,68.18134710852678,56.778977924548485,95.61776969089165,0.0
166.87642638073058,27.9630718316439,200.85547375005197,103.98854292469238,55.75477007677969,87.15408726120418,2.0
64.37696286273895,13.433551912223257,110.80686969015524,90.2931854678888,20.513684222266434,100.37049449352288,0.0
79.73592430635182,15.179117168820195,110.01314976063621,87.14209274129293,22.871057019343283,96.03909689405512,0.0
113.10603139258194,22.885658018906067,145.82175600788798,93.50470434819556,41.24661624016896,96.17956230964805,1.0
90.4993440501754,14.573396659793936,113.17300228078113,81.23547257619863,31.937529704582502,99.99555952401985,0.0
67.16746707663764,12.419872694370055,118.18500852998173,69.17116547715105,49.01384305283068,98.4405907905445,0.0
71.77938483794324,10.500488644903818,130.62748785053012,86.71271480535042,43.9147730451797,96.95203407629948,0.0
122.97897557648044,26.089650781112706,123.76532429343712,75.3723012892216,47.71426554049865,91.09940161730857,1.0
62.69135683566045,12.111853921528215,111.95321037406269,82.3026252886893,29.650585085373393,99.91449742445576,0.0
77.2745993460413,15.46395733717605,116.74311003526577,78.9647176815982,37.77839235366757,98.52515571979488,0.0
88.07142754282428,18.258673244481354,112.71681573974831,68.9531249059646,43.76369083378371,97.99325883487931,0.0
58.92516765438772,14.15516769245187,95.85994171986513,73.3297059460965,22.530235773768638,100.31228625242325,0.0
76.84633858532304,13.524502300763386,109.19872357301061,65.92597837475152,43.27274519825909,99.02983573990085,0.0
77.59882794248423,16.678714266002263,121.87373242237504,66.26687961758215,55.606852804792894,95.5941951421001,0.0
149.29396807782925,36.163006463292874,165.5325610134306,114.19058368710917,67.1038995143179,87.05592631652225,2.0
62.63049289121918,12.492054204740594,103.45381432462273,81.14011121760569,22.313703107017034,99.89911750956453,0.0
61.795433869157236,15.549556503947683,103.40717600769158,84.64275975541345,18.764416252278124,95.52536722582502,0.0
117.77686918116717,17.215573408514512,140.4230134042313,76.07626530253637,57.59680093768077,87.84773282923757,1.0
167.66771656584274,29.278720748538376,130.37906369996642,138.03054115050097,4.537605222009589,83.83571484122231,2.0
77.50492850345877,16.102614053614225,110.55029797012872,74.90393410690528,35.64636386322344,97.79500062463278,0.0
78.46448209496975,13.436126074734803,97.63957940448606,77.3188256390147,20.320753765471352,100.01957669009587,0.0
68.1997527842151,14.629024498524306,128.69061299842465,63.22069731531939,65.46991568310526,96.21809593163374,0.0
77.32253697161003,11.77531969507765,107.30668845649595,85.56660600131892,21.74008245517703,99.11024053330894,0.0
77.93072473298682,16.23123583414448,131.52834186339027,76.60200074533468,54.92634111805559,92.21523773043637,0.0
67.85648581973632,19.16708274664945,126.13521353458339,84.1106099181704,42.02460361641299,98.36061344072016,0.0
93.65774511144757,12.708568390688608,108.53682702302584,84.76686656518194,23.769960457843894,97.18651909222913,0.0
79.73832920911788,14.131984700342851,104.28040363153923,85.67899538177016,18.601408249769065,102.19719756327879,0.0
63.08696502797351,17.507638739362545,113.06454250832411,69.81375379318237,43.25078871514174,94.21582742553468,0.0
81.5655360863383,19.636272157968207,113.95353375741797,73.33630393685436,40.61722982056361,97.97099703439154,0.0
65.25318329772679,11.520430563373207,118.46146943952401,70.10638340216389,48.355086037360124,94.20355729675117,0.0
82.87084603742451,15.493645787752152,107.23456710469821,82.16077170193026,25.073795402767956,96.9005845336751,0.0
86.58595579007404,16.849392466958577,122.46394873522203,77.66311383490992,44.80083490031211,94.59769006879208,0.0
66.7931768164829,15.693830828113455,117.653280549999,83.5531589121059,34.100121637893096,102.60157748018166,0.0
84.63376129244321,8.569623799368738,111.59604843284136,83.90191042445785,27.694138008383504,97.28890426387802,0.0
79.12780926936499,17.503270027926316,107.87959344581976,61.18192407248874,46.697669373331024,97.57794101337997,0.0
83.2206015999449,20.55800905327193,113.15115016901314,85.80616104443098,27.344989124582156,97.9145325497894,0.0
134.25392575916845,25.70083982225112,127.55244355685984,98.73802373853788,24.224099819598564,86.82932310313382,1.0
72.5461188399713,12.90668184011721,115.58438694883587,72.04620093451602,43.53818601431985,100.11047746732154,0.0
67.4626383564251,14.46061826090715,115.8543868521991,77.79834213223702,38.056044719962074,99.28038829097268,0.0
66.10485570374476,21.309739202966778,117.61707283476339,74.01064342733837,43.606429407425026,99.83587672534357,0.0
66.84189715034562,18.729887622581675,132.66242409671855,79.9284454290494,52.73397866766915,95.56407623592742,0.0
74.22898290585896,17.920079855152988,113.67555280300428,72.02882895436099,41.64672384864329,100.2706304304881,0.0
78.41151974816644,17.06923775060313,125.04597867124482,78.83141792935287,46.21456074189196,100.03968255865261,0.0
77.7669079933002,14.016588663427083,117.29587396975701,75.53844243727481,41.7574315324822,97.53521393001837,0.0
118.48763863174462,27.74865795943218,134.31246523840628,91.26833003264107,41.075108208977895,97.68412804832975,1.0
75.13001891877907,15.766231792964453,113.80840730048766,76.52108995921647,37.28731734127119,98.54534324658857,0.0
89.53534077157317,17.64872294819333,114.4117359083195,96.65175658791006,17.759979320409442,94.81200093571805,0.0
72.35343166762044,20.52675668280071,117.79767707728216,69.51570696139454,48.28197011588762,97.63438819617592,0.0
102.20169166589619,19.355014410379383,105.4067923478103,73.00045126990744,32.40634107790285,97.0369799244407,0.0
168.89343940944406,30.00868448559842,160.85113859308265,123.80739182021216,30.691495362614575,88.38706839330031,2.0
108.54029824421342,27.15964179116689,138.69789956370875,83.55991799544891,51.04870501896342,92.6993199628487,1.0
64.29107501938887,18.21029003550369,123.9812383258126,81.52619482708286,42.45504349872974,94.7173173289389,0.0
79.82472415243186,17.856580990433905,122.45635832802803,80.72705967708855,41.729298650939484,97.11284418391912,0.0
72.7653721467415,14.112298709837741,116.54972018556472,74.95309197342952,41.5966282121352,96.35632513407732,0.0
82.14000494092092,24.742327647305085,122.67224627453288,83.2103726821529,39.46187359237999,96.44221738937858,0.0
79.73237624573545,12.168746313006643,122.13429026017143,81.34754636395448,40.78674389621695,96.35378190233287,0.0
74.27171087343127,12.75043466000185,122.87629358954955,73.70132651179028,49.17496707775926,98.13634071096088,0.0
66.53206281931595,16.70078524378473,106.40459178657886,62.72908206564635,43.67550972093251,99.04635090567467,0.0
59.851527753141355,22.35040916489156,104.03048202845369,81.63826406359202,22.392217964861672,98.69664991777906,0.0
70.53485047932979,13.491415447887487,111.1143075324773,76.3573169680158,34.7569905644615,98.37133641511831,0.0
83.56398794323472,15.202514903059024,114.82615890457345,75.17778770960473,39.64837119496872,99.24348897565129,0.0
77.14093744130204,19.23188101904708,112.5807887286771,71.27161583992228,41.30917288875483,102.76065226702077,0.0
62.542612212880115,15.946413535336799,96.23309668662125,80.95719159293053,15.275905093690724,98.27178282862778,0.0
76.73180925851182,14.996188436409113,132.21692612135143,77.787970019428,54.42895610192343,100.04227680562654,0.0
78.85317379728836,17.69689870566016,112.25954011114264,73.10537565758163,39.15416445356101,99.92836686914238,0.0
66.16142563798867,16.817553970688778,116.72704416576954,65.19636362224871,51.53068054352083,101.55558832606124,0.0
142.49002818678196,30.072757360819594,162.7380608701327,139.8598015002438,43.902057092589985,93.22061398846544,2.0
75.58208718446,19.87440666719609,91.55027730478795,79.83924178524701,11.711035519540943,96.31136763805213,0.0
63.57029702169377,16.921009180016085,109.88306128088288,77.04322319956476,32.83983808131812,98.60976384204376,0.0
78.57787360348283,16.875198176134926,111.12882726420196,53.74580803908802,57.38301922511394,98.5022774868351,0.0
195.7564026196259,29.283189800763793,149.5094068240126,120.54413855723173,36.940053602422026,91.52293542276168,2.0
85.83051243175277,17.46739166994786,113.26513409286048,73.07037037219469,40.19476372066579,96.25320666100116,0.0
85.53802052034902,16.16551191361439,129.47134798444844,70.05203451956527,59.419313464883174,100.53264214791923,0.0
61.22330632042909,15.998174553033131,121.73458875727222,81.03388222851427,40.70070652875795,98.01047429828024,0.0
65.62174960084877,19.589881362481727,124.5803526862883,80.71888027333821,43.86147241295008,99.67875850786346,0.0
117.19997191091778,29.095646808180213,136.63773218929032,98.77123465372519,36.97660498057013,93.7674009826665,1.0
147.99347848334804,32.37408076056248,159.25272041999517,129.47919001121454,17.703142220403038,84.38179154137377,2.0
134.0638681738532,27.42932820692337,128.0042481837363,125.19844047228472,27.381417760810677,86.0401171178006,2.0
191.5676512829287,31.47635212881398,148.4678743966778,119.9113801677911,28.335155221838136,86.01083694609511,2.0
80.70890510693167,15.067085600541784,118.5976570416602,75.59833810548645,42.99931893617375,101.91730958814284,0.0
86.35565640180599,17.207548629205963,115.31769712697636,70.02398384617668,45.29371328079968,93.96524523034209,0.0
84.54001763493203,18.008315114627404,112.89836352443993,80.81735377362834,32.08100975081159,99.08000589784811,0.0
81.51391251305797,15.663620669165965,111.31423093259863,70.82239321494644,40.49183771765219,98.0879355920015,0.0
71.84730755359655,10.259978995831592,135.11721575442746,85.38696003557403,49.73025571885343,97.6457868655908,0.0
82.58969220493267,13.104863258271461,106.77096409023525,67.55072478599848,39.22023930423677,93.27344355374493,0.0
67.27174785462428,18.6894990106005,124.27819456116059,92.05586919600493,32.222325365155655,99.16041536251004,0.0
72.63181393259991,7.778720733895206,115.01912936020994,91.23437884481939,23.784750515390556,97.75005872623737,0.0
70.14636452170896,19.562281455045998,114.39060488214002,74.24197482947724,40.14863005266278,96.33114306464725,0.0
75.81874139386322,17.563689971933623,126.76637548616745,84.16936360740598,42.597011878761464,98.08495994543497,0.0
98.14658566673509,19.948528244590065,129.62530382691443,71.79657551593114,57.828728310983294,97.41441953787024,0.0
56.32734807408252,15.40429243935712,112.60450543115162,83.10629198585076,29.498213445300863,94.51521366596369,0.0
81.86260190374513,9.815783727931285,122.99202719242142,73.59217334834584,49.39985384407558,98.17636943831626,0.0
119.07582557461635,33.7806732271725,164.3716517372743,98.5770030260219,53.922432809568406,90.27072091999138,2.0
70.28068134210567,19.823959372115024,115.07437138809915,46.73745449856881,68.33691688953034,96.90153317063854,0.0
122.1728436269938,22.406888532865366,134.02835867597358,91.45544660131932,44.19225699513514,95.92912368066305,1.0
171.97378536620135,32.922864169225434,169.3968982231435,149.04362430302479,30.88741178206928,77.11569247580458,2.0
104.53359506839091,24.87246515938721,137.94195914508373,103.94528552557125,26.296474658399433,93.0887586733745,1.0
67.84696290740033,14.401491193660227,109.19364720247293,75.29300025721112,33.90064694526181,97.79261521266265,0.0
81.79597748934675,13.542200607431884,124.01376716428919,83.0232810777407,40.990486086548486,99.60218367832046,0.0
67.69633368282864,18.86616571353955,114.04798884458937,71.36846762222778,42.679521222361586,97.37329448836229,0.0
128.6136498713735,26.129280390841522,131.06436997023482,93.44703464404014,29.721091510101175,95.07828304988728,1.0
120.94260579473094,28.538626489149138,129.2421188158058,94.37040472630258,24.33334230814043,91.4663264766507,1.0
68.48399652394183,12.687923099582843,83.00735354787821,55.28260412264582,27.72474942523239,96.6300017513354,0.0
96.43944089325325,11.52925743010286,110.05507398117851,75.10387063122333,34.95120334995518,97.79901576111213,0.0
81.33919022318011,16.43924287552781,115.37645065097149,71.80030920355308,43.57614144741841,96.54396218897885,0.0
54.74857413342393,19.484509145445926,113.63864151133026,85.88488963881828,27.753751872511984,95.50268713221233,0.0
76.86454314769428,15.445369731264202,134.80154351531394,70.77402964016144,64.0275138751525,99.45520470851575,0.0
68.38213535231613,11.4827565983075,120.74906040915037,79.13267975656075,41.616380652589626,91.87470257263061,0.0
83.52433334796224,18.519833619226084,120.30451853089151,82.37213575467756,37.932382776213956,96.56493328800121,0.0
103.21927577394555,31.422838183432667,115.82863057362127,67.69914091497238,35.5080776073405,88.06915770323786,1.0
136.33080214024434,28.422794566045525,168.24903284126097,108.17115588480038,37.46854192501989,84.93574325779943,2.0
80.04987278980457,14.564337199846845,110.13337192676305,71.5469085273125,38.58646339945055,93.6217686605376,0.0
83.65755194170121,17.546981890250184,107.13918801191993,82.57034597463675,24.568842037283176,99.09570168988984,0.0
62.997035929442234,20.865621243355154,107.00119334486654,80.40065472649755,26.600538618368986,99.31217985365504,0.0
71.65498764159051,14.440497562824321,96.91877046058376,73.13438375952654,23.784386701057215,94.73476390952985,0.0
111.10484703333498,23.785478728012578,132.0017401206803,83.11116778368225,35.620732356515134,94.38841232490611,1.0
68.46670767426288,17.894255818817218,123.74093402764949,83.30517356816073,40.43576045948876,99.0321185676404,0.0
92.65454240281096,18.397204219426897,113.57085308006818,74.45877778720974,39.112075292858435,99.88060074883238,0.0
79.04981710960955,16.01839435130568,109.93597581725666,62.0529874746603,47.88298834259636,95.06214132676708,0.0
62.391160456649544,14.325600221027647,114.94588665347293,62.74095680824061,52.204929845232314,94.7808107149935,0.0
84.17861947054776,18.98313619297614,126.6739067870115,78.50106744058381,48.17283934642769,101.00529844334018,0.0
96.22156197012633,17.584108013643892,115.04210520875786,64.79355045787585,50.24855475088201,96.35622058936076,0.0
85.32465260551147,13.69469344928952,120.40374130931038,89.87717994882891,30.526561360481466,96.94519164998289,0.0
131.5654954023559,30.526075276426383,160.87028519973114,107.64702084210103,39.03051385099208,93.18450676037614,2.0
131.68864512442602,22.861690760146633,146.88559578945652,110.02142621340255,33.81658629539102,81.9398876439346,2.0
87.66911149186623,18.05767136931376,118.53976885063675,76.27289572928244,42.26687312135431,97.46830117382775,0.0
67.92330534381219,15.213299291851433,133.92653708337113,69.16497808610524,64.7615589972659,99.78348858550612,0.0
79.43819428146229,14.69286750284579,129.29774859514873,57.08138375537625,72.21636483977248,95.15779556531496,0.0
82.74634053429337,15.901376544542698,120.82828069456139,76.52716078092982,44.30111991363157,96.99999134120898,0.0
65.73069528421917,16.120923097990744,116.51433760160718,68.97408007918193,47.54025752242525,95.74655276002181,0.0
74.404746439382,18.68479018469668,129.01069355627172,75.93230742093155,53.07838613534017,96.45212916221652,0.0
84.58041423732692,27.23897253883623,133.03879970195334,93.45925088600728,48.92543164836091,96.98705909292585,1.0
104.0281769074573,27.18205921918991,121.50530676212524,95.0866435831918,14.957049791718958,93.93864500540505,1.0
115.37233627978011,30.62068318756746,127.6911094954262,110.4597935219952,16.965730556199304,93.5440780298533,1.0
62.52216818035151,17.20221176107484,118.38140325357932,70.63053589818303,47.750867355396295,99.06441936925495,0.0
91.32411303931636,14.720201091141888,97.13032434449028,71.24924276526004,25.88108157923024,99.00970980246818,0.0
